"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","1996","1998","2000","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","VNM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Vietnam","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","40.3533317","42.5086857","37.8068339","37.4505398","38.1529861","38.7043641","42.5348593","43.2174611","42.987617199999995","44.1704067","45.131981499999995","44.393485999999996","44.713938999999996","44.8283573","45.0931207","52.921779","53.278707","52.397272699999995","52.7084431","51.699473499999996","52.136435","52.6620263","52.278461899999996","49.331568999999995","47.8521338","49.5458577"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","IRN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Iran, Islamic Rep.","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","3.0","4.0","4.0","5.0","5.0","6.0","6.0","6.0","6.0","7.0","6.0","6.0","6.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","7.0","7.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NGA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Nigeria","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","4.0","6.0","6.0","8.0","9.0","10.0","10.0","10.0","10.0","10.0","10.0","10.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","10.0","11.0","12.0","12.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LKA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Sri Lanka","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","4.0","5.0","5.0","6.0","8.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","7.0","7.0","9.0","8.0","10.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SGP","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Singapore","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","94.77183749999999","96.2460578","96.9403201","91.5412621","91.83022559999999","93.27502899999999","93.6196879","94.09032839999999","95.6676507","95.925595","93.3599333","93.6769719","92.7010182","94.9863419","93.6220464","93.3818933","93.8738309","95.0042168","94.42610719999999","94.44820539999999","94.9771682","94.41777549999999","94.4686196","94.1426523","95.3284225","95.6655857"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MUS","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Mauritius","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","1.0","1.0","2.0","3.0","3.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","7.0","7.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","9.0","9.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Equatorial Guinea","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.3465764","0.3465764","0.3465764","0.3465764","0.3465764","0.3190575","0.3190575","0.3190575","0.3190575","0.3190575","0.3465764","0.3190575","0.3190575","0.3190575","0.2706168","0.2706168","0.2706168","0.2868063","0.2868063","0.265967","0.265967","0.265967","0.265967","0.2520299","0.2520299","0.2503994"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MLI","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Mali","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","13.575457","13.459549299999999","13.499638899999999","25.4601826","21.3521978","24.460487699999998","26.997035999999998","26.5039959","27.530513799999998","28.115827399999997","29.174711799999997","26.848928899999997","28.836914699999998","27.1277756","28.7048801","24.8740873","27.044738","27.214375399999998","28.3348585","26.2543211","23.990208799999998","23.4657356","22.3249374","22.0077724","21.6214858","20.4508664"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CZE","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Czechia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.2527495","0.2527495","0.2519474","0.23746799999999998","0.23746799999999998","0.2334513","0.2334513","0.23072969999999998","0.23072969999999998","0.23072969999999998","0.23072969999999998","0.22117289999999998","0.22117289999999998","0.22117289999999998","0.22117289999999998","0.22117289999999998","0.22117289999999998","0.22117289999999998","0.22117289999999998","0.2217149","0.2217149","0.2217149","0.2217149","0.2134459","0.2134459","0.2124527"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","COM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Comoros","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.8223236999999999","-1.8314511999999998","-1.3119868","-0.7954281","-1.3245877","-1.4426344","-1.6013118","-1.5923588","-1.5906167","-1.6707387","-1.6389711999999999","-1.6305277999999999","-1.6969104","-1.5902603","-1.527998","-1.3214626","-1.4105773","-1.3535015","-1.2955425999999999","-1.313442","-1.3431514999999998","-1.3748589999999998","-1.5520365999999999","-1.3767923","-1.2489279","-1.2085975"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BWA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Botswana","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.30123469999999997","0.30123469999999997","0.30123469999999997","0.2531335","0.2531335","0.2417943","0.2417943","0.2387742","0.2387742","0.2387742","0.2387742","0.2387742","0.2387742","0.2387742","0.2163136","0.2163136","0.2163136","0.2163136","0.2163136","0.2163136","0.2163136","0.2163136","0.2058959","0.19922279999999998","0.20453759999999999","0.20453759999999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","VEN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Venezuela, RB","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","6.0","6.0","6.0","7.0","7.0","8.0","8.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","10.0","9.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ETH","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Ethiopia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","3.0","4.0","5.0","7.0","8.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","10.0","10.0","10.0","10.0","10.0","10.0","11.0","11.0","11.0","12.0","12.0","11.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CPV","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Cabo Verde","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","2.0","2.0","4.0","5.0","6.0","6.0","6.0","6.0","7.0","7.0","7.0","8.0","8.0","8.0","8.0","8.0","8.0","7.0","7.0","7.0","8.0","8.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CIV","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Côte d’Ivoire","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","46.9408665","35.7621105","19.433417199999997","16.9515825","16.8540571","12.596942499999999","14.5278271","17.5651074","17.1135376","18.2815612","22.4637541","20.4652219","21.325147299999998","24.083752099999998","27.3273141","31.2543333","33.624166599999995","33.4220888","33.703846299999995","35.4137262","35.779073499999996","35.8092778","35.556182799999995","38.5580206","39.2849528","39.3392385"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CRI","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Costa Rica","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","5.0","5.0","5.0","6.0","6.0","7.0","7.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","9.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LTU","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Lithuania","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-0.0205655","-0.0694747","-0.0691171","0.5321923","0.7480840999999999","0.5898262","0.6552222","0.549991","0.4643619","0.295576","0.5365352","0.5772759","0.5794635","0.7054268","0.7087015999999999","0.7945609","0.8794501","0.8452214","0.7582409","0.86117","0.8510012","0.9591268","0.9787009","0.9431482","0.9448652999999999","1.2014922"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","IDN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Indonesia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.2527495","0.2527495","0.2527495","0.2381393","0.2381393","0.2286257","0.2271001","0.22452609999999998","0.22452609999999998","0.22452609999999998","0.22452609999999998","0.22452609999999998","0.22452609999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.22600009999999998","0.21726099999999998","0.2162139","0.2162139"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MAR","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Morocco","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.30123469999999997","0.30123469999999997","0.30123469999999997","0.2546903","0.2546903","0.24315009999999998","0.24315009999999998","0.2400795","0.2340774","0.2340774","0.2340774","0.2340774","0.2328671","0.2387742","0.2163136","0.21189239999999998","0.21189239999999998","0.212803","0.21189239999999998","0.21189239999999998","0.21189239999999998","0.21189239999999998","0.21189239999999998","0.20463959999999998","0.2037639","0.2037639"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ECU","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Ecuador","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","35.178216299999995","40.8808266","30.605029499999997","30.3650903","31.147330999999998","33.6159515","33.3239023","33.7950893","35.078277899999996","36.567913499999996","42.040162599999995","41.9319742","45.486692999999995","45.6624591","47.725584399999995","49.24823","47.5719747","48.3617013","48.5679071","47.1982412","47.543133399999995","44.6613118","49.187113599999996","51.372073099999994","48.1801661","47.070324799999995"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BHR","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Bahrain","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","60.5301346","60.448428899999996","60.4766888","58.7686542","58.686413699999996","58.6760131","56.5824852","56.7433553","58.116667","57.1781236","58.505868199999995","59.1084209","59.7662121","57.8638325","58.3192076","59.617745299999996","60.049649499999994","59.5585616","59.5605585","59.471351299999995","59.821936699999995","59.518462199999995","65.3073437","65.5298844","65.5836257","63.011800099999995"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TCD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Chad","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","21.8279891","21.6505138","21.711898599999998","15.966789499999999","9.7008899","18.509833999999998","16.924594199999998","16.2280724","16.486145099999998","15.5705846","18.4112315","19.174452","20.4054024","18.753218699999998","20.5789053","20.6150867","20.9867319","21.8634569","23.551962","22.0426005","20.4051418","21.0485017","20.8292315","22.290507899999998","21.5579078","23.793182599999998"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GHA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Ghana","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-0.0324486","-0.3071658","-0.06802129999999999","-0.22403669999999998","-0.43891929999999996","-0.3962772","-0.26733429999999997","0.0739642","0.0561228","0.0686849","0.078926","0.0369136","0.0061563","0.0221723","-0.08862189999999999","-0.0881126","-0.085856","0.0177698","0.036609699999999995","-0.0138733","-0.0546834","-0.0103657","-0.0445107","-0.0662946","-0.0177779","0.059579599999999996"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CZE","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Czechia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","64.161665","61.9771722","61.306512899999994","68.54803369999999","67.0653378","65.6983201","69.66189609999999","67.0031441","63.289032999999996","66.7378013","67.7742279","65.2210394","65.761941","65.507341","64.8149452","68.8746252","69.4313931","70.9387577","71.33716179999999","71.28633119999999","70.2287496","72.4487589","72.7485643","74.5789641","75.3620856","74.2324658"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","HND","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Honduras","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","5.0","5.0","5.0","6.0","6.0","7.0","8.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","10.0","10.0","10.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CIV","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Côte d’Ivoire","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","3.0","4.0","4.0","6.0","7.0","7.0","7.0","8.0","9.0","9.0","10.0","10.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","11.0","12.0","13.0","13.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MCO","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Monaco","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","","","","","","","","","","","1.7977313","1.7987191","1.7990397999999999","1.8008008","1.8025172999999999","1.7976151","1.8005243","1.7371134","1.7382841999999998","1.7370455999999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","DNK","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Denmark","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","85.9359109","87.1943804","89.20104789999999","93.96721079999999","93.031936","92.1610733","91.4238747","93.39331089999999","94.1967981","93.0783683","93.4702392","88.674883","91.0587374","89.5815207","89.431129","86.5250025","86.2304917","87.0248227","86.8339582","88.6832634","89.14909159999999","90.22752299999999","93.93288629999999","92.1406221","89.37227","88.5349172"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BDI","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Burundi","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.8223236999999999","-1.8314511999999998","-1.8282942","-1.9445052999999999","-1.9537499999999999","-1.5282262","-1.3694248","-1.3396498","-1.3584566","-1.2512832999999999","-1.0910389","-1.2006202","-1.1611384","-1.1869228","-0.8972943","-0.8758081","-0.9257032","-1.0721308999999999","-0.9217582999999999","-1.0293582","-0.9766193","-1.0934389","-1.1242343","-1.1809945","-1.108269","-1.0060869"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","IRN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Iran, Islamic Rep.","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","46.0878787","40.746272","40.7745319","37.3724856","37.2749603","38.329790599999995","36.9062103","37.056234499999995","37.170367","36.7574557","36.8376118","39.0124079","40.9003892","40.9877064","40.282607899999995","46.3342811","47.6110494","47.3901809","47.5024565","46.0373048","43.2270684","37.5907798","38.5725219","37.5806922","36.947486","37.610602899999996"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ABW","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Aruba","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","82.90300739999999","89.8041606","89.7468746","89.8335055","89.90107739999999","89.58209049999999","81.8827699","81.8667189","81.8707613","81.8752762","75.9401932","75.906522","75.9182273","75.92202859999999","80.0213453","80.0416837","79.9835986","80.0180689","81.0676319","74.24559049999999","74.2293936"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","OMN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Oman","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","66.1525266","60.810919899999995","60.8391798","62.0935582","65.7897751","63.669532999999994","65.7392362","62.68964","61.789037699999994","64.2026569","64.6024202","65.6703052","60.922408","60.343024799999995","59.0602172","62.0476879","60.915937","62.4875621","61.616923099999994","61.6281909","63.429607399999995","61.4417578","61.460373499999996","67.7582099","68.246807","69.5641005"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","PLW","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Palau","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","","","","12.594620899999999","13.633149399999999","11.4266653","16.1178637","16.1470667","16.1796802","17.4986011","31.313870899999998","31.3321483","31.3380826","37.7396276","37.7713894","37.1610377","37.2148666","36.687117","36.715643299999996","37.7247549"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ZAF","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","South Africa","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","63.3121811","57.29324","60.5355109","59.684327499999995","60.233899099999995","60.482381999999994","60.931060599999995","58.7777773","57.799095599999994","57.273175699999996","58.6564816","56.6288359","57.2747409","57.490522899999995","57.824839499999996","57.784499","56.0942459","55.2548767","55.6720559","54.2202351","55.022816199999994","53.193981699999995","52.1589454","51.3101517","47.7497513","46.9478119"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CHN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","China","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","45.2578271","42.8207234","41.68822","41.2807764","41.5200643","44.441600199999996","42.219448199999995","43.6399135","46.5742262","48.6122958","48.4565415","48.8715196","49.315053299999995","48.773677299999996","48.598319499999995","60.8608268","61.716004","61.9022563","62.593932599999995","61.6672656","64.38070189999999","62.374905399999996","64.3085821","61.6310064","66.4607065","68.7581244"
